Price,Close,High,Low,Open,Volume
Ticker,TSMC34.SA,TSMC34.SA,TSMC34.SA,TSMC34.SA,TSMC34.SA
Date,,,,,
2024-01-02,61.77626037597656,62.399261394110056,61.262034618865655,62.399261394110056,2039
2024-01-03,60.92580795288086,61.756479718340344,60.6489186218391,61.756479718340344,24430
2024-01-04,60.421470642089844,60.96536579879627,60.38191771714834,60.92580910152048,2903
2024-01-05,59.87758255004883,60.589588050825114,59.77869457375633,60.11491897441908,14828
2024-01-08,61.70703887939453,61.98392822455087,59.92702516814833,59.92702516814833,11672
2024-01-09,61.80592346191406,62.30037084960937,60.85658538289927,62.30037084960937,10919
2024-01-10,60.856590270996094,62.30037585367332,60.70825453383926,62.30037585367332,3323
2024-01-11,61.222476959228516,61.380699976444006,60.52036255610568,61.34114327905656,3278
2024-01-12,60.96536636352539,62.20148487233706,60.3720272158952,62.20148487233706,30685
2024-01-15,61.42025375366211,62.003701809217404,60.27313599030491,62.003701809217404,10260
2024-01-16,61.835594177246094,62.12237459102592,60.73792028282536,61.41036908711312,17529
2024-01-17,63.26948547363281,63.26948547363281,61.222473648700756,62.300369074049904,11052
2024-01-18,69.2226333618164,69.2226333618164,67.05695141806001,67.51184210336318,38115
2024-01-19,69.65775299072266,70.22142273193086,67.96674376709804,69.11385782610567,24473
2024-01-22,69.37096405029297,70.1818573947488,69.22262833777846,69.64785335649724,18943
2024-01-23,70.1917495727539,70.53786121102497,68.25350930910024,68.25350930910024,7542
2024-01-24,71.20042419433594,72.34754576112998,69.76652978051183,70.05330262754191,9382
2024-01-25,72.17942810058594,72.37721158399228,70.943309621803,72.25854149394847,5471
2024-01-26,71.16087341308594,71.74432530529499,70.5082067269451,70.73564832034681,55366
2024-01-29,71.39820861816406,72.27832447381584,70.74554190870816,72.27832447381584,15863
2024-01-30,70.95320129394531,72.33765551105355,70.74553429307936,71.39820093227686,16040
2024-01-31,69.4797592163086,70.26098710874555,69.11386537969803,70.21153934486024,18633
2024-02-01,72.35743713378906,72.35743713378906,68.58975002534739,68.64908130432465,68102
2024-02-02,70.95320129394531,71.21031605225635,69.55885601641435,69.98408107856899,7032
2024-02-05,73.17822265625,73.90011925345941,71.04220604916682,71.04220604916682,28176
2024-02-06,73.0298843383789,74.38467302075387,72.59477572775432,73.20788571602912,7443
2024-02-07,76.61956787109375,76.68879020119397,73.2375421220979,73.66276716261875,24111
2024-02-08,82.42437744140625,83.2847186060387,76.688792311195,76.688792311195,40576
2024-02-09,81.76183319091797,83.21550994652934,80.50593994829396,82.45405662469977,52564
2024-02-14,79.57637023925781,79.90270735233449,78.70613793772002,78.71602899878359,4287
2024-02-15,79.65547943115234,80.66414881095875,79.1709155453285,80.55536977901205,19421
2024-02-16,77.72712707519531,79.65547639511401,77.52935113992235,79.54669736731339,23797
2024-02-19,77.0645751953125,79.64559133169882,77.0645751953125,77.72713292749793,39296
2024-02-20,76.48112487792969,78.36991768263691,75.85812383199084,78.36991768263691,6912
2024-02-21,77.52935028076172,77.52935028076172,75.0670044539595,75.94712018210704,59123
2024-02-22,79.50714874267578,80.45648690876315,78.9138133319548,79.50714874267578,144486
2024-02-23,79.68515014648438,80.76304192943614,78.94347899667272,79.60603674645056,23194
2024-02-26,80.84214782714844,80.85203888740202,79.21046994005212,80.36747501566522,15742
2024-02-27,79.70492553710938,80.921269554861,78.63691725976686,80.7531592365763,32110
2024-02-28,78.29080200195312,78.79514047854356,77.6875755511429,78.22157966553239,16564
2024-02-29,79.032470703125,79.58625692218524,78.26113396531703,78.29079960220677,5423
2024-03-01,82.64193725585938,83.70005437882651,79.0423608256907,79.0423608256907,75215
2024-03-04,84.81751251220703,86.60741741704494,84.43184410360352,85.00540495807466,28977
2024-03-05,84.7977294921875,84.7977294921875,82.05849420317277,84.74828173409136,35498
2024-03-06,86.35028839111328,88.05118855098335,84.74827619630511,84.85705522127364,51561
2024-03-07,90.97831726074219,92.56054735634319,88.30830444595726,88.30830444595726,91392
2024-03-08,90.48387908935547,97.54458773931199,89.30709179947306,93.91534543792397,92073
2024-03-11,85.99429321289062,89.00053439101403,85.44051452430722,89.00053439101403,124904
2024-03-12,88.60497283935547,90.19709407574977,86.69640556778972,87.86330173710975,197915
2024-03-13,87.01284790039062,89.00052848233659,87.01284790039062,88.98075390677235,51089
2024-03-14,86.33052062988281,88.9016456477674,85.99429246853268,87.3985212993822,20593
